Czas startu pomiaru,Częstotliwość [Hz],Czas trwania [s],Zakres [g],Skala divisor,Czas próbkowania [s]
2025-04-08 00:39:39.394536,50,10,16,1365,0.005
Minimalne przemieszczenie [mm],Maksymalne przemieszczenie [mm]
-258.84249084249024,227.60439560439622
Czas [UTC],Numer próbki,Droga [mm],Wartość sygnału audio
2025-04-08 00:39:58.189091,1286,0.0,0.02605388976125852
2025-04-08 00:39:58.195203,1287,0.0,0.025365458390950675
2025-04-08 00:39:58.201297,1288,0.0,0.024675739769029325
2025-04-08 00:39:58.207375,1289,0.0,0.02398476889748005
2025-04-08 00:39:58.213523,1290,0.0,0.023292580841837864
2025-04-08 00:39:58.219811,1291,0.0,0.022599210729407692
2025-04-08 00:39:58.225965,1292,0.0,0.02190469374748173
2025-04-08 00:39:58.232058,1293,0.0,0.021209065141553737
2025-04-08 00:39:58.238163,1294,0.0,0.020512360213530242
2025-04-08 00:39:58.244263,1295,0.0,0.019814614319939697
2025-04-08 00:39:58.250352,1296,0.0,0.019115862870137192
2025-04-08 00:39:58.256433,1297,0.0,0.018416141324508153
2025-04-08 00:39:58.262511,1298,0.0,0.01771548519266864
2025-04-08 00:39:58.268590,1299,0.0,0.01701393003166329
2025-04-08 00:39:58.274671,1300,0.0,0.01631151144416086
2025-04-08 00:39:58.280783,1301,0.0,0.015608265076647457
2025-04-08 00:39:58.286861,1302,0.0,0.014904226617617365
2025-04-08 00:39:58.292940,1303,0.0,0.014199431795762621
2025-04-08 00:39:58.299021,1304,0.0,0.013493916378158798
2025-04-08 00:39:58.305099,1305,0.0,0.012787716168450586
2025-04-08 00:39:58.311210,1306,0.0,0.012080867005034655
2025-04-08 00:39:58.317288,1307,0.0,0.011373404759240903
2025-04-08 00:39:58.323366,1308,0.0,0.010665365333512068
2025-04-08 00:39:58.329447,1309,0.0,0.009956784659581741
2025-04-08 00:39:58.335525,1310,0.0,0.009247698696650706
2025-04-08 00:39:58.341600,1311,0.0,0.008538143429562791
2025-04-08 00:39:58.347701,1312,0.0,0.007828154866977645
2025-04-08 00:39:58.353776,1313,0.0,0.007117769039544058
2025-04-08 00:39:58.359850,1314,0.0,0.006407021998071304
2025-04-08 00:39:58.365923,1315,0.0,0.005695949811699622
2025-04-08 00:39:58.372004,1316,0.0,0.0049845885660697725
2025-04-08 00:39:58.378081,1317,0.0,0.004272974361491757
2025-04-08 00:39:58.384160,1318,0.0,0.0035611433111127897
2025-04-08 00:39:58.390233,1319,0.0,0.0028491315390844433
2025-04-08 00:39:58.396315,1320,0.0,0.002136975178730124
2025-04-08 00:39:58.402407,1321,13.684981684982278,0.0014247103707103052
2025-04-08 00:39:58.408514,1322,0.0,0.0007123732611891604
2025-04-08 00:39:58.414622,1323,0.0,3.6739403974420595e-17
2025-04-08 00:39:58.420798,1324,0.0,-0.0007123732611892645
2025-04-08 00:39:58.426969,1325,0.0,-0.0014247103707102316
2025-04-08 00:39:58.433094,1326,0.0,-0.0021369751787300505
2025-04-08 00:39:58.439242,1327,0.0,-0.0028491315390845474
2025-04-08 00:39:58.445358,1328,0.0,-0.0035611433111127164
2025-04-08 00:39:58.451471,1329,0.0,-0.0042729743614916835
2025-04-08 00:39:58.457585,1330,0.0,-0.0049845885660697
2025-04-08 00:39:58.463718,1331,0.0,-0.005695949811699548
2025-04-08 00:39:58.469831,1332,0.0,-0.006407021998071408
2025-04-08 00:39:58.475947,1333,0.0,-0.007117769039544162
2025-04-08 00:39:58.482058,1334,0.0,-0.007828154866977572
2025-04-08 00:39:58.488169,1335,0.0,-0.008538143429562895
2025-04-08 00:39:58.494280,1336,0.0,-0.00924769869665081
2025-04-08 00:39:58.500393,1337,0.0,-0.009956784659581669
2025-04-08 00:39:58.506479,1338,0.0,-0.010665365333511997
2025-04-08 00:39:58.512586,1339,0.0,-0.011373404759240828
2025-04-08 00:39:58.518675,1340,0.0,-0.012080867005034758
2025-04-08 00:39:58.524786,1341,0.0,-0.012787716168450692
2025-04-08 00:39:58.530867,1342,0.0,-0.013493916378158725
2025-04-08 00:39:58.536946,1343,0.0,-0.014199431795762725
2025-04-08 00:39:58.543043,1344,0.0,-0.014904226617617467
2025-04-08 00:39:58.549122,1345,0.0,-0.015608265076647386
2025-04-08 00:39:58.555200,1346,0.0,-0.01631151144416079
2025-04-08 00:39:58.561279,1347,0.0,-0.01701393003166322
2025-04-08 00:39:58.567356,1348,0.0,-0.017715485192668568
2025-04-08 00:39:58.573433,1349,0.0,-0.018416141324508254
2025-04-08 00:39:58.579509,1350,0.0,-0.019115862870137293
2025-04-08 00:39:58.585602,1351,0.0,-0.0198146143199398
2025-04-08 00:39:58.591686,1352,0.0,-0.02051236021353034
2025-04-08 00:39:58.597764,1353,0.0,-0.021209065141553667
2025-04-08 00:39:58.603842,1354,0.0,-0.021904693747481656
2025-04-08 00:39:58.609945,1355,0.0,-0.02259921072940762
2025-04-08 00:39:58.616055,1356,0.0,-0.02329258084183779
2025-04-08 00:39:58.622244,1357,0.0,-0.02398476889748015
2025-04-08 00:39:58.628379,1358,0.0,-0.024675739769029426
2025-04-08 00:39:58.634496,1359,0.0,-0.025365458390950776
2025-04-08 00:39:58.640608,1360,0.0,-0.026053889761258626
2025-04-08 00:39:58.646758,1361,0.0,-0.026740998943293095
2025-04-08 00:39:58.652873,1362,0.0,-0.02742675106749301
2025-04-08 00:39:58.658987,1363,0.0,-0.02811111133316545
2025-04-08 00:39:58.665096,1364,0.0,-0.028794045010251818
2025-04-08 00:39:58.671233,1365,0.0,-0.0294755174410905
2025-04-08 00:39:58.677345,1366,0.0,-0.030155494042175015
2025-04-08 00:39:58.683457,1367,0.0,-0.03083394030591007
2025-04-08 00:39:58.689570,1368,0.0,-0.03151082180236208
2025-04-08 00:39:58.695683,1369,0.0,-0.03218610418100661
2025-04-08 00:39:58.701792,1370,0.0,-0.032859753172471744
2025-04-08 00:39:58.707881,1371,0.0,-0.033531734590276384
2025-04-08 00:39:58.713959,1372,0.0,-0.0342020143325668
2025-04-08 00:39:58.720039,1373,0.0,-0.03487055838384577
2025-04-08 00:39:58.726114,1374,-15.619047619046977,-0.03553733281669893
2025-04-08 00:39:58.732193,1375,0.0,-0.0362023037935174
2025-04-08 00:39:58.738288,1376,0.0,-0.036865437568214275
2025-04-08 00:39:58.744380,1377,0.0,-0.03752670048793741
2025-04-08 00:39:58.750462,1378,10.754578754579358,-0.038186058994777144
2025-04-08 00:39:58.756545,1379,0.0,-0.038843479627469424
2025-04-08 00:39:58.762623,1380,0.0,-0.03949892902309395
2025-04-08 00:39:58.768699,1381,0.0,-0.040152373918766734
2025-04-08 00:39:58.774776,1382,0.0,-0.04080378115332902
2025-04-08 00:39:58.780855,1383,0.0,-0.041453117669029566
2025-04-08 00:39:58.786932,1384,0.0,-0.042100350513202406
2025-04-08 00:39:58.793008,1385,0.0,-0.0427454468399393
2025-04-08 00:39:58.799084,1386,0.0,-0.04338837391175594
2025-04-08 00:39:58.805179,1387,0.0,-0.04402909910125433
2025-04-08 00:39:58.811290,1388,0.0,-0.04466758989277774
2025-04-08 00:39:58.817428,1389,0.0,-0.0453038138840616
2025-04-08 00:39:58.823597,1390,0.0,-0.04593773878787693
2025-04-08 00:39:58.829750,1391,0.0,-0.046569332433669626
2025-04-08 00:39:58.835996,1392,0.0,-0.04719856276919231
2025-04-08 00:39:58.842159,1393,0.0,-0.0478253978621318
2025-04-08 00:39:58.848317,1394,0.0,-0.04844980590172909
2025-04-08 00:39:58.854436,1395,0.0,-0.04907175520039374
2025-04-08 00:39:58.860547,1396,0.0,-0.04969121419531217
2025-04-08 00:39:58.866666,1397,0.0,-0.05030815145004881
2025-04-08 00:39:58.872809,1398,0.0,-0.050922535656142354
2025-04-08 00:39:58.878925,1399,0.0,-0.051534335634693985
2025-04-08 00:39:58.885044,1400,0.0,-0.05214352033794981
2025-04-08 00:39:58.891162,1401,0.0,-0.05275005885087647
2025-04-08 00:39:58.897281,1402,0.0,-0.05335392039273018
2025-04-08 00:39:58.903395,1403,0.0,-0.053955074318618214
2025-04-08 00:39:58.909484,1404,0.0,-0.05455349012105494
2025-04-08 00:39:58.915562,1405,0.0,-0.0551491374315093
2025-04-08 00:39:58.921682,1406,0.0,-0.05574198602194668
2025-04-08 00:39:58.927779,1407,0.0,-0.05633200580636222
2025-04-08 00:39:58.933861,1408,0.0,-0.056919166842307606
2025-04-08 00:39:58.939937,1409,0.0,-0.057503439332411324
2025-04-08 00:39:58.946016,1410,0.0,-0.058084793625890245
2025-04-08 00:39:58.952094,1411,0.0,-0.0586632002200545
2025-04-08 00:39:58.958170,1412,0.0,-0.0592386297618047
2025-04-08 00:39:58.964275,1413,0.0,-0.05981105304912165
2025-04-08 00:39:58.970362,1414,0.0,-0.06038044103254778
2025-04-08 00:39:58.976443,1415,0.0,-0.06094676481666216
2025-04-08 00:39:58.982522,1416,0.0,-0.06150999566154639
2025-04-08 00:39:58.988598,1417,0.0,-0.06207010498424318
2025-04-08 00:39:58.994759,1418,0.0,-0.06262706436020704
2025-04-08 00:39:59.000851,1419,0.0,-0.06318084552474622
2025-04-08 00:39:59.006936,1420,0.0,-0.06373142037445793
2025-04-08 00:39:59.013071,1421,0.0,-0.06427876096865398
2025-04-08 00:39:59.019316,1422,-15.619047619046977,-0.06482283953077873
2025-04-08 00:39:59.025504,1423,0.0,-0.06536362844981924
2025-04-08 00:39:59.031709,1424,0.0,-0.06590110028170591
2025-04-08 00:39:59.037836,1425,0.0,-0.06643522775070458
2025-04-08 00:39:59.044598,1426,10.754578754579358,-0.06696598375080275
2025-04-08 00:39:59.050769,1427,10.754578754579358,-0.06749334134708322
2025-04-08 00:39:59.056889,1428,0.0,-0.06801727377709187
2025-04-08 00:39:59.063004,1429,0.0,-0.06853775445219576
2025-04-08 00:39:59.069115,1430,0.0,-0.06905475695893193
2025-04-08 00:39:59.075230,1431,0.0,-0.06956825506034865
2025-04-08 00:39:59.081513,1432,0.0,-0.07007822269733634
2025-04-08 00:39:59.087746,1433,0.0,-0.07058463398995019
2025-04-08 00:39:59.093873,1434,0.0,-0.07108746323872346
2025-04-08 00:39:59.099995,1435,-15.619047619046977,-0.07158668492597191
2025-04-08 00:39:59.106231,1436,0.0,-0.07208227371708818
2025-04-08 00:39:59.112326,1437,0.0,-0.07257420446182825
2025-04-08 00:39:59.118411,1438,0.0,-0.0730624521955873
2025-04-08 00:39:59.124496,1439,0.0,-0.07354699214066672
2025-04-08 00:39:59.130605,1440,0.0,-0.07402779970753166
2025-04-08 00:39:59.136686,1441,0.0,-0.07450485049605844
2025-04-08 00:39:59.142770,1442,0.0,-0.07497812029677338
2025-04-08 00:39:59.148853,1443,0.0,-0.0754475850920814
2025-04-08 00:39:59.154932,1444,0.0,-0.07591322105748427
2025-04-08 00:39:59.161231,1445,0.0,-0.07637500456279016
2025-04-08 00:39:59.167382,1446,0.0,-0.0768329121733128
2025-04-08 00:39:59.173466,1447,0.0,-0.07728692065106031
2025-04-08 00:39:59.179550,1448,0.0,-0.07773700695591518
2025-04-08 00:39:59.185790,1449,0.0,-0.07818314824680296
2025-04-08 00:39:59.191935,1450,0.0,-0.0786253218828517
2025-04-08 00:39:59.198037,1451,0.0,-0.07906350542454088
2025-04-08 00:39:59.204120,1452,0.0,-0.07949767663483981
2025-04-08 00:39:59.210266,1453,0.0,-0.07992781348033678
2025-04-08 00:39:59.216374,1454,0.0,-0.08035389413235676
2025-04-08 00:39:59.222509,1455,0.0,-0.08077589696806925
2025-04-08 00:39:59.228617,1456,0.0,-0.08119380057158575
2025-04-08 00:39:59.234739,1457,0.0,-0.08160758373504617
2025-04-08 00:39:59.240842,1458,0.0,-0.08201722545969566
2025-04-08 00:39:59.246944,1459,0.0,-0.08242270495694978
2025-04-08 00:39:59.253024,1460,0.0,-0.08282400164945
2025-04-08 00:39:59.259109,1461,0.0,-0.08322109517210731
2025-04-08 00:39:59.265191,1462,0.0,-0.08361396537313627
2025-04-08 00:39:59.271265,1463,0.0,-0.08400259231507715
2025-04-08 00:39:59.277365,1464,0.0,-0.08438695627580832
2025-04-08 00:39:59.283448,1465,0.0,-0.08476703774954672
2025-04-08 00:39:59.289524,1466,0.0,-0.08514281744783785
2025-04-08 00:39:59.295603,1467,0.0,-0.08551427630053467
2025-04-08 00:39:59.301677,1468,13.684981684982278,-0.08588139545676508
2025-04-08 00:39:59.307792,1469,0.0,-0.08624415628588909
2025-04-08 00:39:59.313874,1470,0.0,-0.08660254037844388
2025-04-08 00:39:59.319953,1471,0.0,-0.08695652954707822
2025-04-08 00:39:59.326031,1472,0.0,-0.08730610582747535
2025-04-08 00:39:59.332104,1473,0.0,-0.08765125147926484
2025-04-08 00:39:59.338182,1474,0.0,-0.08799194898692242
2025-04-08 00:39:59.344266,1475,0.0,-0.08832818106065948
2025-04-08 00:39:59.350342,1476,0.0,-0.08865993063729996
2025-04-08 00:39:59.356418,1477,0.0,-0.08898718088114681
2025-04-08 00:39:59.362494,1478,0.0,-0.08930991518483594
2025-04-08 00:39:59.368570,1479,0.0,-0.08962811717017867
2025-04-08 00:39:59.374644,1480,0.0,-0.08994177068899412
2025-04-08 00:39:59.380752,1481,0.0,-0.0902508598239275
2025-04-08 00:39:59.386827,1482,0.0,-0.09055536888925841
2025-04-08 00:39:59.392931,1483,0.0,-0.09085528243169683
2025-04-08 00:39:59.399009,1484,0.0,-0.09115058523116734
2025-04-08 00:39:59.405088,1485,0.0,-0.09144126230158127
2025-04-08 00:39:59.411208,1486,0.0,-0.09172729889159761
2025-04-08 00:39:59.417330,1487,0.0,-0.0920086804853714
2025-04-08 00:39:59.423507,1488,0.0,-0.09228539280329036
2025-04-08 00:39:59.429639,1489,0.0,-0.09255742180269971
2025-04-08 00:39:59.435758,1490,0.0,-0.09282475367861445
2025-04-08 00:39:59.441909,1491,0.0,-0.09308737486442047
2025-04-08 00:39:59.448040,1492,0.0,-0.09334527203256258
2025-04-08 00:39:59.454156,1493,0.0,-0.09359843209522113
2025-04-08 00:39:59.460273,1494,0.0,-0.09384684220497598
2025-04-08 00:39:59.466381,1495,0.0,-0.09409048975545892
2025-04-08 00:39:59.472519,1496,0.0,-0.0943293623819925
2025-04-08 00:39:59.478633,1497,0.0,-0.09456344796221866
2025-04-08 00:39:59.484750,1498,0.0,-0.09479273461671316
2025-04-08 00:39:59.490863,1499,0.0,-0.09501721070958864
2025-04-08 00:39:59.496974,1500,0.0,-0.09523686484908524
2025-04-08 00:39:59.503081,1501,0.0,-0.0954516858881484
2025-04-08 00:39:59.509218,1502,0.0,-0.09566166292499495
2025-04-08 00:39:59.515313,1503,0.0,-0.09586678530366606
2025-04-08 00:39:59.521410,1504,0.0,-0.09606704261456818
2025-04-08 00:39:59.527489,1505,0.0,-0.0962624246950012
2025-04-08 00:39:59.533566,1506,0.0,-0.09645292162967428
2025-04-08 00:39:59.539668,1507,0.0,-0.09663852375120884
2025-04-08 00:39:59.545746,1508,0.0,-0.09681922164062946
2025-04-08 00:39:59.551825,1509,0.0,-0.09699500612784169
2025-04-08 00:39:59.557901,1510,0.0,-0.0971658682920974
2025-04-08 00:39:59.563976,1511,0.0,-0.09733179946244763
2025-04-08 00:39:59.570052,1512,0.0,-0.0974927912181824
2025-04-08 00:39:59.576127,1513,0.0,-0.09764883538925823
2025-04-08 00:39:59.582218,1514,0.0,-0.0977999240567128
2025-04-08 00:39:59.588312,1515,0.0,-0.09794604955306666
2025-04-08 00:39:59.594391,1516,0.0,-0.09808720446271238
2025-04-08 00:39:59.600468,1517,0.0,-0.09822338162229098
2025-04-08 00:39:59.606542,1518,0.0,-0.09835457412105528
2025-04-08 00:39:59.612618,1519,0.0,-0.0984807753012208
2025-04-08 00:39:59.618755,1520,0.0,-0.09860197875830357
2025-04-08 00:39:59.624929,1521,0.0,-0.09871817834144501
2025-04-08 00:39:59.631067,1522,0.0,-0.09882936815372433
2025-04-08 00:39:59.637179,1523,0.0,-0.09893554255245748
2025-04-08 00:39:59.643290,1524,0.0,-0.09903669614948382
2025-04-08 00:39:59.649400,1525,0.0,-0.09913282381143933
2025-04-08 00:39:59.655510,1526,13.684981684982278,-0.09922392066001721
2025-04-08 00:39:59.661618,1527,0.0,-0.09930998207221546
2025-04-08 00:39:59.667732,1528,0.0,-0.09939100368057145
2025-04-08 00:39:59.673843,1529,0.0,-0.09946698137338356
2025-04-08 00:39:59.679958,1530,0.0,-0.09953791129491983
2025-04-08 00:39:59.686073,1531,0.0,-0.09960378984561374
2025-04-08 00:39:59.692190,1532,0.0,-0.09966461368224674
2025-04-08 00:39:59.698303,1533,0.0,-0.09972037971811802
2025-04-08 00:39:59.704416,1534,0.0,-0.09977108512320103
2025-04-08 00:39:59.710527,1535,16.615384615385253,-0.0998167273242872
2025-04-08 00:39:59.716609,1536,13.684981684982278,-0.09985730400511655
2025-04-08 00:39:59.722716,1537,0.0,-0.09989281310649517
2025-04-08 00:39:59.728795,1538,0.0,-0.09992325282639969
2025-04-08 00:39:59.734871,1539,0.0,-0.09994862162006879
2025-04-08 00:39:59.740949,1540,0.0,-0.09996891820008164
2025-04-08 00:39:59.747036,1541,0.0,-0.0999841415364231
2025-04-08 00:39:59.753152,1542,0.0,-0.0999942908565361
2025-04-08 00:39:59.759227,1543,0.0,-0.09999936564536084
2025-04-08 00:39:59.765303,1544,0.0,-0.09999936564536084
2025-04-08 00:39:59.771379,1545,0.0,-0.0999942908565361
2025-04-08 00:39:59.777478,1546,0.0,-0.0999841415364231
2025-04-08 00:39:59.783558,1547,0.0,-0.09996891820008164
2025-04-08 00:39:59.789648,1548,0.0,-0.09994862162006879
2025-04-08 00:39:59.795729,1549,0.0,-0.09992325282639967
2025-04-08 00:39:59.801806,1550,0.0,-0.09989281310649517
2025-04-08 00:39:59.807901,1551,0.0,-0.09985730400511657
2025-04-08 00:39:59.814008,1552,0.0,-0.0998167273242872
2025-04-08 00:39:59.820123,1553,0.0,-0.09977108512320103
2025-04-08 00:39:59.826302,1554,0.0,-0.09972037971811804
2025-04-08 00:39:59.832445,1555,0.0,-0.09966461368224676
2025-04-08 00:39:59.838564,1556,0.0,-0.09960378984561374
2025-04-08 00:39:59.844681,1557,0.0,-0.09953791129491983
2025-04-08 00:39:59.850798,1558,0.0,-0.09946698137338354
2025-04-08 00:39:59.856913,1559,0.0,-0.09939100368057145
2025-04-08 00:39:59.863021,1560,0.0,-0.09930998207221545
2025-04-08 00:39:59.869132,1561,0.0,-0.0992239206600172
2025-04-08 00:39:59.875243,1562,0.0,-0.09913282381143931
2025-04-08 00:39:59.881352,1563,0.0,-0.09903669614948381
2025-04-08 00:39:59.887462,1564,0.0,-0.09893554255245747
2025-04-08 00:39:59.893570,1565,0.0,-0.09882936815372434
2025-04-08 00:39:59.899736,1566,0.0,-0.09871817834144499
2025-04-08 00:39:59.905879,1567,0.0,-0.09860197875830357
2025-04-08 00:39:59.911987,1568,0.0,-0.09848077530122082
2025-04-08 00:39:59.918070,1569,-12.688644688644057,-0.09835457412105529
2025-04-08 00:39:59.924185,1570,0.0,-0.098223381622291
2025-04-08 00:39:59.930272,1571,0.0,-0.0980872044627124
2025-04-08 00:39:59.936349,1572,0.0,-0.09794604955306668
2025-04-08 00:39:59.942424,1573,0.0,-0.09779992405671283
2025-04-08 00:39:59.948498,1574,0.0,-0.09764883538925824
2025-04-08 00:39:59.954575,1575,0.0,-0.09749279121818238
2025-04-08 00:39:59.960690,1576,0.0,-0.09733179946244763
2025-04-08 00:39:59.966803,1577,0.0,-0.09716586829209739
2025-04-08 00:39:59.972880,1578,0.0,-0.09699500612784168
2025-04-08 00:39:59.978960,1579,10.754578754579358,-0.09681922164062945
2025-04-08 00:39:59.985036,1580,0.0,-0.09663852375120881
2025-04-08 00:39:59.991115,1581,0.0,-0.09645292162967424
2025-04-08 00:39:59.997187,1582,0.0,-0.09626242469500118
2025-04-08 00:40:00.003266,1583,0.0,-0.09606704261456817
2025-04-08 00:40:00.009348,1584,0.0,-0.09586678530366605
2025-04-08 00:40:00.015446,1585,0.0,-0.09566166292499496
2025-04-08 00:40:00.021573,1586,0.0,-0.09545168588814842
2025-04-08 00:40:00.027750,1587,0.0,-0.09523686484908528
2025-04-08 00:40:00.033888,1588,0.0,-0.09501721070958867
2025-04-08 00:40:00.040008,1589,0.0,-0.09479273461671318
2025-04-08 00:40:00.046120,1590,0.0,-0.09456344796221869
2025-04-08 00:40:00.052236,1591,0.0,-0.09432936238199252
2025-04-08 00:40:00.058347,1592,0.0,-0.0940904897554589
2025-04-08 00:40:00.064465,1593,0.0,-0.09384684220497602
2025-04-08 00:40:00.070576,1594,0.0,-0.0935984320952211
2025-04-08 00:40:00.076686,1595,0.0,-0.09334527203256254
2025-04-08 00:40:00.082964,1596,0.0,-0.09308737486442042
2025-04-08 00:40:00.089136,1597,0.0,-0.09282475367861442
2025-04-08 00:40:00.095285,1598,0.0,-0.09255742180269967
2025-04-08 00:40:00.101402,1599,0.0,-0.09228539280329033
2025-04-08 00:40:00.107515,1600,0.0,-0.09200868048537136
2025-04-08 00:40:00.113629,1601,0.0,-0.09172729889159759
2025-04-08 00:40:00.119703,1602,0.0,-0.0914412623015813
2025-04-08 00:40:00.125785,1603,0.0,-0.09115058523116737
2025-04-08 00:40:00.131866,1604,0.0,-0.09085528243169687
2025-04-08 00:40:00.137943,1605,0.0,-0.09055536888925844
2025-04-08 00:40:00.144023,1606,0.0,-0.09025085982392753
2025-04-08 00:40:00.150103,1607,0.0,-0.08994177068899416
2025-04-08 00:40:00.156183,1608,0.0,-0.08962811717017871
2025-04-08 00:40:00.162452,1609,0.0,-0.08930991518483582
2025-04-08 00:40:00.168620,1610,0.0,-0.08898718088114684
2025-04-08 00:40:00.174874,1611,0.0,-0.08865993063729999
2025-04-08 00:40:00.181028,1612,-18.549450549449954,-0.08832818106065943
2025-04-08 00:40:00.187113,1613,0.0,-0.08799194898692238
2025-04-08 00:40:00.193194,1614,0.0,-0.0876512514792648
2025-04-08 00:40:00.199270,1615,0.0,-0.0873061058274753
2025-04-08 00:40:00.205351,1616,0.0,-0.08695652954707817
2025-04-08 00:40:00.212647,1617,0.0,-0.08660254037844384
2025-04-08 00:40:00.218936,1618,0.0,-0.08624415628588905
2025-04-08 00:40:00.225150,1619,0.0,-0.08588139545676512
2025-04-08 00:40:00.231271,1620,0.0,-0.08551427630053453
2025-04-08 00:40:00.237450,1621,0.0,-0.08514281744783789
2025-04-08 00:40:00.243598,1622,0.0,-0.08476703774954676
2025-04-08 00:40:00.249706,1623,0.0,-0.08438695627580836
2025-04-08 00:40:00.255804,1624,0.0,-0.08400259231507719
2025-04-08 00:40:00.261898,1625,0.0,-0.08361396537313631
2025-04-08 00:40:00.267986,1626,0.0,-0.08322109517210735
2025-04-08 00:40:00.274108,1627,0.0,-0.08282400164945004
2025-04-08 00:40:00.280388,1628,0.0,-0.08242270495694982
2025-04-08 00:40:00.286584,1629,0.0,-0.0820172254596956
2025-04-08 00:40:00.292679,1630,0.0,-0.08160758373504612
2025-04-08 00:40:00.298803,1631,0.0,-0.0811938005715856
2025-04-08 00:40:00.304944,1632,0.0,-0.0807758969680692
2025-04-08 00:40:00.311054,1633,0.0,-0.0803538941323567
2025-04-08 00:40:00.317139,1634,0.0,-0.07992781348033673
2025-04-08 00:40:00.323223,1635,0.0,-0.07949767663483975
2025-04-08 00:40:00.329304,1636,0.0,-0.07906350542454094
2025-04-08 00:40:00.335385,1637,0.0,-0.07862532188285165
2025-04-08 00:40:00.341467,1638,0.0,-0.0781831482468029
2025-04-08 00:40:00.347548,1639,0.0,-0.07773700695591522
2025-04-08 00:40:00.353627,1640,0.0,-0.07728692065106037
2025-04-08 00:40:00.359765,1641,0.0,-0.07683291217331285
2025-04-08 00:40:00.365847,1642,0.0,-0.07637500456279021
2025-04-08 00:40:00.371932,1643,0.0,-0.07591322105748433
2025-04-08 00:40:00.378012,1644,0.0,-0.07544758509208145
2025-04-08 00:40:00.384093,1645,0.0,-0.07497812029677343
2025-04-08 00:40:00.390173,1646,0.0,-0.07450485049605839
2025-04-08 00:40:00.396254,1647,0.0,-0.07402779970753161
2025-04-08 00:40:00.402334,1648,0.0,-0.07354699214066666
2025-04-08 00:40:00.408428,1649,0.0,-0.07306245219558723
2025-04-08 00:40:00.414504,1650,0.0,-0.07257420446182818
2025-04-08 00:40:00.420611,1651,0.0,-0.07208227371708811
2025-04-08 00:40:00.426789,1652,0.0,-0.07158668492597185
2025-04-08 00:40:00.432993,1653,0.0,-0.0710874632387234
2025-04-08 00:40:00.439141,1654,0.0,-0.07058463398995012
2025-04-08 00:40:00.445263,1655,0.0,-0.07007822269733628
2025-04-08 00:40:00.451386,1656,0.0,-0.06956825506034871
2025-04-08 00:40:00.457497,1657,0.0,-0.069054756958932
2025-04-08 00:40:00.463608,1658,0.0,-0.06853775445219583
2025-04-08 00:40:00.469722,1659,0.0,-0.06801727377709192
2025-04-08 00:40:00.475837,1660,0.0,-0.06749334134708328
2025-04-08 00:40:00.481947,1661,0.0,-0.0669659837508028
2025-04-08 00:40:00.488061,1662,0.0,-0.06643522775070464
2025-04-08 00:40:00.494169,1663,0.0,-0.06590110028170584
2025-04-08 00:40:00.500288,1664,0.0,-0.0653636284498193
2025-04-08 00:40:00.506401,1665,0.0,-0.0648228395307788
2025-04-08 00:40:00.512515,1666,0.0,-0.06427876096865391
2025-04-08 00:40:00.518629,1667,0.0,-0.06373142037445785
2025-04-08 00:40:00.524744,1668,0.0,-0.06318084552474615
2025-04-08 00:40:00.530855,1669,0.0,-0.06262706436020697
2025-04-08 00:40:00.536965,1670,0.0,-0.06207010498424312
2025-04-08 00:40:00.543077,1671,0.0,-0.06150999566154633
2025-04-08 00:40:00.549186,1672,0.0,-0.060946764816662086
2025-04-08 00:40:00.555329,1673,13.684981684982278,-0.06038044103254784
2025-04-08 00:40:00.561443,1674,0.0,-0.05981105304912171
2025-04-08 00:40:00.567554,1675,0.0,-0.059238629761804634
2025-04-08 00:40:00.573673,1676,0.0,-0.058663200220054584
2025-04-08 00:40:00.579792,1677,0.0,-0.05808479362589031
2025-04-08 00:40:00.585908,1678,0.0,-0.057503439332411393
2025-04-08 00:40:00.592023,1679,0.0,-0.05691916684230768
2025-04-08 00:40:00.598132,1680,0.0,-0.05633200580636214
2025-04-08 00:40:00.604242,1681,0.0,-0.05574198602194674
2025-04-08 00:40:00.610354,1682,0.0,-0.05514913743150937
2025-04-08 00:40:00.616469,1683,0.0,-0.054553490121054864
2025-04-08 00:40:00.622595,1684,0.0,-0.05395507431861814
2025-04-08 00:40:00.628733,1685,0.0,-0.053353920392730105
2025-04-08 00:40:00.634851,1686,0.0,-0.05275005885087639
2025-04-08 00:40:00.640968,1687,0.0,-0.052143520337949736
2025-04-08 00:40:00.647081,1688,0.0,-0.05153433563469391
2025-04-08 00:40:00.653193,1689,0.0,-0.05092253565614228
2025-04-08 00:40:00.659305,1690,0.0,-0.05030815145004888
2025-04-08 00:40:00.665416,1691,0.0,-0.04969121419531193
2025-04-08 00:40:00.671525,1692,0.0,-0.049071755200393655
2025-04-08 00:40:00.677634,1693,0.0,-0.04844980590172917
2025-04-08 00:40:00.683746,1694,0.0,-0.047825397862131885
2025-04-08 00:40:00.689879,1695,0.0,-0.04719856276919238
2025-04-08 00:40:00.695988,1696,0.0,-0.0465693324336697
2025-04-08 00:40:00.702098,1697,0.0,-0.045937738787877005
2025-04-08 00:40:00.708206,1698,0.0,-0.04530381388406168
2025-04-08 00:40:00.714313,1699,0.0,-0.04466758989277782
2025-04-08 00:40:00.720437,1700,0.0,-0.04402909910125425
2025-04-08 00:40:00.726548,1701,25.406593406594013,-0.04338837391175586
2025-04-08 00:40:00.732656,1702,0.0,-0.042745446839939055
